RETAILER,PRODUCT,RATING,POST_DATE,REVIEWER_NAME,TITLE,CONTENT
amazon,Dyson V15 Detect,1,"Reviewed in the United States 🇺🇸 on April 5, 2023",Deborah Gouveia,No manual included for item,The Dyson v15 detect did not come with a manual!
amazon,Dyson V15 Detect,1,"Reviewed in the United States 🇺🇸 on January 5, 2023",Kathryn J. Abram,No manual comes with it. You have to access online,"After all that money, it doesn’t come with a manual.  You have to waste time downloading their app (one more thing I don’t need on my phone), then give them all your personal information, so THEN you can access the manual.  All it comes with is a quick start pictogram.  Really cheap way to go, Dyson."
amazon,Dyson V15 Detect,1,"Reviewed in the United States 🇺🇸 on March 10, 2023",Hs,Scam,I received a very clearly used vacuum. I didn't pay over $600 for used.......
amazon,Dyson V15 Detect,1,"Reviewed in the United States 🇺🇸 on January 2, 2023",Hope,Total scam! Buyer be ware!!!,I used this vacuum twice before it completely went out. Dyson will not help because you are ordering from a third party which this third party will not help you at all either! No way to even contact them to get a refund. Totally a scam! Buyer be ware!!!
amazon,Dyson V15 Detect,1,"September 1, 2022",Elliot,Faulty Battery,"I have never been able to use this because they sent me a faulty battery. I've been trying to get Dyson to send me a new one, but they sent me a new system body instead and when I insisted that hadn't fixed the problem and that it was a battery issue, they told me to go to a Dyson support facility nearly an hour away. Either this seller is a scam, or they sold me a bad product."
amazon,Dyson V15 Detect,5,"October 12, 2021",Jan A,Love my dyson!!,Has made vacuuming fun.
amazon,Dyson V15 Detect,2,"May 3, 2022",SimonLiu,definitely not brand new,"so much dust and scratch, it definitely not a brand new one, I can't believe it cost me nearly 900 dollars"
amazon,Dyson V15 Detect,1,"September 6, 2022",Nolan Tanguay,DO NOT BUY THIS THROUGH AMAZON!! WARRANTY VOIDED,"DO NOT BUY A DYSON PRODUCT THROUGH AMAZON.I tried to get a replacement part for this vacuum and customer service informed me that because the seller of the item was not exactly ""Amazon.com"" the manufacturer warranty gets voided and they will provide no repairs in the event of some failure of the vacuum.BUY THIS FROM A DIFFERENT RETAILER"
amazon,Dyson V15 Detect,1,"October 13, 2022",manfrengensen,"sent me a used, opened product","The box has been opened, and the product appears used.  Immediately returned it."
amazon,Dyson V15 Detect,1,"May 10, 2022",Stephen P,Product was damaged and missing pieces,Came opened and missing pieces.  The motor head would turn on then shut off after a few seconds.  The screen display didn't work.  I belive this was a returned unit that was sent back out without being tested.
amazon,Dyson V15 Detect,1,"August 13, 2022",GINA VILLEGAS,Que es muy pesada para aspirar alfombras y la batería dura muy poco y tarda mucho en cargarse el,No me agrado porque se pone muy pesada para aspirar y la batería dura muy poco y tarda mucho en cargarse
amazon,Dyson V15 Detect,4,"February 20, 2023",Exander,Great... but Isn't perfect!,"Let me start by saying this is my favorite vacuum I have used, it works on hardwood, carpet, rugs (even thick ones!), and everything else. However, using this vacuum has a few drawbacks I will address later on, but it doesn't totally ruin the experience.Build Quality- This is a Dyson product and like all other Dyson products - is built really well. Zero complaints on how anything feels or fits and is top-notch. Everything is made of plastic however it still feels high quality and I can't complain about the plastic build because if they used any more premium material it would quickly get very heavy so the well-finished plastic will do.Attachments- Let me start by saying the laser hardwood attachment will ruin how clean you thought a room was, truly terrifies me that I have that much dust that I can only see with Dyson's green laser but I am glad it is gone! All the heads on this vacuum are powered, and an electrical port travels down the long tub or connects directly should you just plug the head in straight (such as the attachment for your car, which works great and leaves those amazing carpet lines in your car) and that's amazing but it means all the attachment heads will cost more so just a heads up there when you go to buy new or other attachment heads. I believe this is the first time they are doing the powered heads as my last Dyson (v10?) did not have power running to the attachments.Features- Outside of the laser head attachment, it has a sensor in the vacuum that displays on the small LCD screen how many and what size dust particles it picks up. I am not sure how accurate it is but either way, it is pretty much a gimic - your house has dust and lots of it but this puts an arbitrary number to it that to me at least doesn't really matter. The screen is awesome for displaying your power, issues with the filter, and battery life. Really nice and high-resolution screen for what it is. Outside of those and the new attachment heads and them being powered, it is pretty much the same as every other model except a bit more powerful and a bit more efficient.Bin- Generally about the same size, with the same issues my last one had. Certainly big enough for my house that's around 1800sf, can do it in one to two runs which is pretty good in my opinion and certainly not a problem. If it is, they have the oversized one that is even bigger (and surprise surprise even more $).My issues- Let's start with my least favorite, this thing clogs often. My dogs don't shed a lot but for some reason, this thing clogs on their hair and it is due to the design as any small piece of fuzz can clog it. This is because where the vacuum ejects the debris into the storage container, it is a flat slightly curved surface so any fuzz that isn't less than 2"" will hit the wall and stop effectively clogging the vacuum and then backlogging the clog into the incoming pipe which can be difficult to pick out. My second issue is that it can be an actual pain to get the tube to detach from the vacuum and takes me several minutes sometimes to press the red detach button in a sufficient way to eject. My last Dyson had both of these issues that I was hoping to be fixed but nonetheless, here we are.Conclusions- This is a great vacuum, and I find that my issues are either very minor or only relative to me as most people don't try and suck up fuzz. That's ok but my issue is that they tout how powerful this is but my old college vacuum sucked up fuzz with no problem. I think I will continue to buy Dyson vacumes but I would really like to try a shark or one of the competitors to see how it fairs as well. I rated this 4 stars but really I think it is a 3.5. I think if you are ok not sucking up fuzz this is the best vacuum on the market and it sucks up everything else leaving the BEST carpet lines of all time which really is all that matters here anyways."
amazon,Dyson V15 Detect,4,"January 3, 2023",Douglas B.,DYSON V 15 BAIT & SWITCH,"BUYER BEWARE:Just Purchased a Dyson V-15Direct  ON SALE  from Dyson website.Their add made you think the unit really was on sale, when it rerally was just lesser product for a lesser price.Owners Manual for the V-15 downloaded from their website states 2 batteries are included with the V-15 Drect.However the Machine I purchased (Which was ON SALE for $150 less than the standard $750) included only 1 battery.  Batteries cost $150 from Dyson.Problem is they never changed the Owners Manual or told you the SALE unit only had one battery.Not a good Business Model.  Unit was not really ON SALE.  You were just paying less for less product but  being led to beleive the unit was ON SALE!!Ruined my experience with Dyson.  No one likes to be made to feel they were hoodwinked!!Shame on Dyson."
amazon,Dyson V15 Detect,5,"January 3, 2023",STABERDEARTH,"For some, the weight of the unit can get fatiguing.","The only reason that I bought the V15 is that I had to cash in expiring rewards points on a credit union MasterCard.  That being said, at that “price” it was perhaps the best “value” purchase I made in 2022.  There are other less expensive cordless vacs that come close to the Dyson in performance but none best it in an all around  testing regimen.  (See YouTube - Project Farm review on cordless vacs).  We have used it several times to clean up during the holidays.  If there is one standout feature, it is the green laser on the hard floor vacuum head.  On initial thought one might thing it is a trivial feature meant to drive the price up.  It is fully functional and will show you how dirty your floors really are and prevent you from missing spots.  It will even highlight stains missed that the vacuum will of course not pick up but for later clean up by other means.My ONLY complaint.  WEIGHT!  The handle and guts can get very fatiguing for the average user.  There is a solution that Dyson seems to have fallen asleep at the switch on implementing.  Why not make available an optional patch cord that can allow the battery to be removed from the handle assembly to make a connection from the battery socket on the handle to the now removed battery with an added belt clip to allow the vacuumed to place the battery on their belt, thus removing a significant amount of weight from the handle.  If the battery connections were not so involved, I would have done this already on my own.  This is not a difficult concept to implement by Dyson and could attract those who are hesitant based on the weight.  Of course the price point could be a bit lower.  Having been in marketing sometimes the sweet spot of pricing gives back some profit percentage to open up sales to result in more total profit.  I do not think that Dyson is at that point.  I believe that their market model is to maintain premium pricing that they feel is somehow tied into the perception of the brand’s position in the pecking order of all other similar products."
