RETAILER,PRODUCT,RATING,POST_DATE,REVIEWER_NAME,TITLE,CONTENT
homedepot,LG A939KBGS,1,"Apr 9, 2023",Brittier,Horrible,"We spent over $900 for this vacuum as were wanting the self emptying feature. This vacuum has been nothing but a nightmare. There is not a light which even the cheapest vacuums have, it is horrible with picking up small items on the floor such as dog food, suction is poor, the vacuum is constantly getting stuck on the dust canister and now twice the lid as snapped off. We have had to get new lids sent to us as impossible to try and do yourself. Seriously our $50 backup vacuum is so much better."
homedepot,LG A939KBGS,4,"Apr 7, 2023",DanoFLA,Beautiful Design but lacks LED lighting feature,Purchased this beautifully designed cordless vacuum but it lacks suction power for the high cost compared to my corded unit.  Also at this price it should have high powered LED lighting on floor unit to allow easy detection of dust on the floor.
homedepot,LG A939KBGS,4,"Apr 1, 2023",AA23250706,It really sucks,"[This review was collected as part of a promotion.] We’ve had this vacuum a few weeks and are completely satisfied. It has strong suction and the back up battery helps us get our full house completed. Knowing that we have a limited time helps us clean faster too. I was worried that there would be an issue with it picking up cereal because of previous reviews, but it looks like that has been updated. We are always vacuuming up Cheerios with no problem. The sleek design and cool feature have interested our oldest in helping out around the house vacuuming every chance they get. I also love the self emptying feature. I took a star off because it can only be stored on a hard surface which is limiting. Otherwise this was a great investment. I would for sure recommend."
homedepot,LG A939KBGS,5,"Mar 31, 2023",Prnelson01,"Convenient,  ergonomic, and does the job!","I have severe back issues and had all but given up trying to vacuum, so I thought I would give the LG CordZero a try to avoid having to hire someone every time I needed to vacuum.  I am so happy with it!  It is lightweight,  does not pain me to use, and does the job.  In particular, it is great on wood floors, gets along edges, in corners, and under furniture better than most vacuums.  Both the Power Mop and the Universal Nozzle work great.   I can highly recommend the CordZero for anyone who is getting up there in age and needs a vacuum that is ""user-friendly"" and ""pain free""."
homedepot,LG A939KBGS,5,"Mar 28, 2023",Yura Taran,Very good,[This review was collected as part of a promotion.] picks up dirt and debris very well.  Works great on both carpet and hard floors.
homedepot,LG A939KBGS,5,"Mar 28, 2023",Constance85,Amazing,[This review was collected as part of a promotion.] I bought this vacuum didn’t expect it to be so amazing!! Wish I would’ve bought this sooner!!
homedepot,LG A939KBGS,5,"Mar 27, 2023",Mac Rost,Amazing stick vacuum!,"[This review was collected as part of a promotion.] I've used this more than any other appliance honestly. It works great on my irregular tile, hardwood and carpeting. Even works on entrance/exit mats! Literally hands free emptying of the catcher is awesome. I've already had to empty the tower bag, but that was so easy as well. The entire design of this product is 100%."
homedepot,LG A939KBGS,4,"Mar 27, 2023",Berniemax,expensive and not quite worth it,"I have to run this vacuum on med power to pick anything up off the floor, otherwise it just flings objects on the floor. This reduces the battery life considerably.
There are no lights on the head for you to see what you are cleaning.
It is very difficult to push on rugs, so I presume it's only for bare floors.
The floor cleaner is ok, but you can't really push down on it to scrub hard.
But the automatic cleaning of the vacuum is nice, as well as the charging station"
homedepot,LG A939KBGS,4,"Mar 20, 2023",bcorwyn,Love the Features and Tower,"[This review was collected as part of a promotion.] I recently switched from Dyson and am so happy I did! The features are great and I love how the tower hold the attachment as well as empties the bin for you. So far, I am very happy I switched."
homedepot,LG A939KBGS,4,"Mar 13, 2023",dutchynaw,Solid Performer,I bought this vacuum for the self emptying feature.  I hated banging out dusty dirt cups in the trash can.  This fills a convenient bag for easy clean up.  The only con I have found so far is the performance on hard floors.  I wish there was a parquet twister or some similar item for hard floors.
homedepot,LG A939KBGS,5,"Mar 12, 2023",Deeznutzbemine,Great machine!,[This review was collected as part of a promotion.] We love this thing! Works wonderfully and sucks up dirt like it ain’t no thang.
homedepot,LG A939KBGS,5,"Feb 26, 2023",tksjax,Great vacuum,I had not planned on buying this vacuum that day but am so glad I did.  So easy to set up/use and my dogs aren’t terrified of the noise.
homedepot,LG A939KBGS,5,"Jan 28, 2023",PapaLip,Cool cordless vac,[This review was collected as part of a promotion.] This vacuum is so cool. Clean up is a breeze and the thing is awesome
homedepot,LG A939KBGS,5,"Jan 12, 2023",AmDi,Love it!!!,"[This review was collected as part of a promotion.] I bought this about a month ago and used the vacuum and mopping and love them both. I like the tower and help me to keep the vacuum clean without getting dirty. Overall, I recommend this vacuum."
homedepot,LG A939KBGS,5,"Jan 11, 2023",LG cordzero A9,Good vacuum and mop,"I needed to replace my old stick vac after not being satisfied with its pickup and performance. I went to Abt store  and tested all the vacuums on display. The one that stood out was the LG A9. After buying one and using it for a week, it has very good suction (even on the lowest setting) plus 2 boost modes, pickup of fine dust, fur and large bits is great on carpets, the body is light and easy to carry around and it runs quieter than other vacuums due to the inverter motor. The filter is easy to access from the top of the main unit and comes with a spare. The wall mounted charge dock is convenient. The brush hasn't tangled with any hair yet. Overall this is a great choice in the stick vacuum world."
