P_ID,negative,neutral,positive,ID,RATING,PARAGRAPHS,KEYWORDS,KEYWORD
609,0.0045509664,0.043807976,0.951641,203,5,wholehome powerful cordless vac maybe the best cordless vacuum in the market right now with the 120 minute run time across two batteries and the ability to compress the contents in the dust bin  you can easily vacuum your entire home  both carpet and hard surfaces with this  no cord required suction is very powerful the only ‘con’ is that the carpets are not as fully agitated by this as they would be a traditional corded multibrushroller vac high quality construction and pleasing aesthetics along with a freestanding charging station make sure this will fit in somewhere in your home can also be wallmounted highly recommended  especially at a sale price,"['120 minute run time across two batteries', 'traditional corded multibrushroller vac high quality construction', 'wholehome powerful cordless vac maybe', 'freestanding charging station make sure', 'wallmounted highly recommended especially', 'best cordless vacuum', '‘ con ’', 'pleasing aesthetics along', 'cord required suction', 'easily vacuum', 'sale price', 'market right', 'hard surfaces', 'fully agitated', 'entire home', 'dust bin']","['wholehome', 'powerful', 'cordless', 'vac', 'maybe', 'best', 'vacuum', 'market', 'right', '120', 'minute', 'run', 'time', 'across', 'two', 'batteries', 'ability', 'compress', 'contents', 'dust', 'bin', 'easily', 'entire', 'home', 'carpet', 'hard', 'surfaces', 'cord', 'required', 'suction', '‘', 'con', '’', 'carpets', 'fully', 'agitated', 'would', 'traditional', 'corded', 'multibrushroller', 'high', 'quality', 'construction', 'pleasing', 'aesthetics', 'along', 'freestanding', 'charging', 'station', 'make', 'sure', 'fit', 'somewhere', 'also', 'wallmounted', 'highly', 'recommended', 'especially', 'sale', 'price']"
610,0.001363089,0.016177993,0.98245895,204,5,great after a diligent research  comparison between lg and dyson i decided to make this purchase and i am so glad i did ,['diligent research comparison'],"['great', 'diligent', 'research', 'comparison', 'lg', 'dyson', 'decided', 'make', 'purchase', 'glad']"
611,0.005181145,0.019475607,0.9753432,204,5,it’s such a great vacuum and has amazing suction power i suffer from allergies and this device is so quick and efficient to pick up dust and really clean carpets i did my whole bedroom and i’ve never slept better ,"['really clean carpets', 'never slept better', 'amazing suction power', 'whole bedroom', 'great vacuum']","['’', 'great', 'vacuum', 'amazing', 'suction', 'power', 'suffer', 'allergies', 'device', 'quick', 'efficient', 'pick', 'dust', 'really', 'clean', 'carpets', 'whole', 'bedroom', 'never', 'slept', 'better']"
612,0.003678701,0.052045897,0.9442754,204,5,it’s lightweight customizable and has two batteries that can be interchanged has more suction power than the dyson v11 and it’s honestly way better looking in my opinion ,"['honestly way better looking', 'two batteries', 'suction power', 'lightweight customizable', 'dyson v11']","['’', 'lightweight', 'customizable', 'two', 'batteries', 'interchanged', 'suction', 'power', 'dyson', 'v11', 'honestly', 'way', 'better', 'looking', 'opinion']"
613,0.0037949327,0.014159478,0.9820456,204,5,i love my cordless vacuum,['cordless vacuum'],"['love', 'cordless', 'vacuum']"
614,0.0039609266,0.03496658,0.9610725,205,5,excellent excellent vacuum with good suction and lightweight enough so it is easy to vacuum with great having two batteries,"['excellent excellent vacuum', 'two batteries', 'lightweight enough', 'good suction']","['excellent', 'vacuum', 'good', 'suction', 'lightweight', 'enough', 'easy', 'great', 'two', 'batteries']"
615,0.0019838063,0.010278246,0.9877379,206,5,great product i am totally satisfied with this product it’s easy to use for cleaning it’s also very strong with vacuuming i bought two,"['totally satisfied', 'great product', 'bought two']","['great', 'product', 'totally', 'satisfied', '’', 'easy', 'use', 'cleaning', 'also', 'strong', 'vacuuming', 'bought', 'two']"
616,0.004077569,0.026488816,0.9694336,207,5,"great great great best vacuum cleaner i have ever bought and ive bought quite a few
over the years lightweight and powerful with a spare battery to boot whats not to like","['great great great best vacuum cleaner', 'ive bought quite', 'ever bought', 'years lightweight', 'spare battery', 'boot whats']","['great', 'best', 'vacuum', 'cleaner', 'ever', 'bought', 'ive', 'quite', 'years', 'lightweight', 'powerful', 'spare', 'battery', 'boot', 'whats', 'like']"
617,0.0017612368,0.010748225,0.9874906,208,5,very happy have a big upright dyson and wanted a smaller cordless one decided at last minute to purchase the lg absolutely love this vacuum cleaner it’s very quiet and light weight but cleans just as good as my dyson would recommend this vacuum to anyone,"['smaller cordless one decided', 'lg absolutely love', 'dyson would recommend', 'big upright dyson', 'vacuum cleaner', 'light weight', 'last minute']","['happy', 'big', 'upright', 'dyson', 'wanted', 'smaller', 'cordless', 'one', 'decided', 'last', 'minute', 'purchase', 'lg', 'absolutely', 'love', 'vacuum', 'cleaner', '’', 'quiet', 'light', 'weight', 'cleans', 'good', 'would', 'recommend', 'anyone']"
618,0.0020558499,0.010815255,0.987129,209,5,"absolutely love its super easy to use 
very durable and its very light to pick up would recommend 100 
it has 2 batteries which really comes in handy","['would recommend 100', 'super easy', 'really comes', 'absolutely love', '2 batteries']","['absolutely', 'love', 'super', 'easy', 'use', 'durable', 'light', 'pick', 'would', 'recommend', '100', '2', 'batteries', 'really', 'comes', 'handy']"
619,0.007945004,0.036643025,0.955412,210,5,cord free happiness love the stand makes me actually want to vacuum living in hi and always having the breeze blow through means lots of soil particles in the air and lots of dust build up this vacuum is perfect for a daily touch up and love the ability to add a power boost on the rugs as needed,"['cord free happiness love', 'vacuum living', 'stand makes', 'soil particles', 'power boost', 'means lots', 'dust build', 'daily touch', 'breeze blow', 'actually want']","['cord', 'free', 'happiness', 'love', 'stand', 'makes', 'actually', 'want', 'vacuum', 'living', 'hi', 'always', 'breeze', 'blow', 'means', 'lots', 'soil', 'particles', 'air', 'dust', 'build', 'perfect', 'daily', 'touch', 'ability', 'add', 'power', 'boost', 'rugs', 'needed']"
620,0.01155297,0.05622647,0.9322205,210,5,couldnt be happier with the purchase if you are considering  go for it you will not be disappointed,['considering go'],"['couldnt', 'happier', 'purchase', 'considering', 'go', 'disappointed']"
621,0.002655742,0.018849637,0.97849464,211,5,great vacuum easy to use powerful wife loves it easy to assemble looks very good mounted love the adjustable power button wife loves using as its light weight and moves very easily,"['adjustable power button wife loves using', 'use powerful wife loves', 'great vacuum easy', 'good mounted love', 'light weight', 'assemble looks']","['great', 'vacuum', 'easy', 'use', 'powerful', 'wife', 'loves', 'assemble', 'looks', 'good', 'mounted', 'love', 'adjustable', 'power', 'button', 'using', 'light', 'weight', 'moves', 'easily']"
622,0.0032846904,0.010450129,0.9862651,212,5,excellent cordless vacuum i love this vacuum it is the second cordless vacuum i have owned the first one is a tinco that i bought to quickly sweep our little travel trailer it is ok this one is great excellent suction excellent battery life easy to clean out without getting dust on you,"['great excellent suction excellent battery life easy', 'excellent cordless vacuum', 'without getting dust', 'second cordless vacuum', 'little travel trailer', 'quickly sweep', 'first one']","['excellent', 'cordless', 'vacuum', 'love', 'second', 'owned', 'first', 'one', 'tinco', 'bought', 'quickly', 'sweep', 'little', 'travel', 'trailer', 'ok', 'great', 'suction', 'battery', 'life', 'easy', 'clean', 'without', 'getting', 'dust']"
623,0.8161879,0.15500356,0.028808512,213,1,lg cordless vac it been 25 month since purchase and it gets clogged every time i use it lg can have it back waste of 450 bucks,"['gets clogged every time', '25 month since purchase', 'lg cordless vac', 'back waste', '450 bucks']","['lg', 'cordless', 'vac', '25', 'month', 'since', 'purchase', 'gets', 'clogged', 'every', 'time', 'use', 'back', 'waste', '450', 'bucks']"
624,0.0020053028,0.010200491,0.98779416,214,4,great cordless vacuum so far working great love the stand and the dual battery system great for hardwood floors and carpet the vacuum head is a little heavy compared to some of its competitors but overall like the ease of use and cordless features,"['far working great love', 'dual battery system great', 'little heavy compared', 'great cordless vacuum', 'vacuum head', 'cordless features', 'overall like', 'hardwood floors']","['great', 'cordless', 'vacuum', 'far', 'working', 'love', 'stand', 'dual', 'battery', 'system', 'hardwood', 'floors', 'carpet', 'head', 'little', 'heavy', 'compared', 'competitors', 'overall', 'like', 'ease', 'use', 'features']"
625,0.07447643,0.24801198,0.6775116,215,5,i would but it again easy assembly light weight super quiet and cleans well easy emptying link it to wifi and lg app option for notifications for when it is done charging track how much it gets used and smart diagnostics if there is an issue the only thing i have to frown at is the price it is pretty expensive however in our experience with lg they have always provided good quality productsso i guess you get what you pay for,"['easy assembly light weight super quiet', 'cleans well easy emptying link', 'always provided good quality productsso', 'pretty expensive however', 'lg app option', 'done charging track', 'smart diagnostics', 'gets used']","['would', 'easy', 'assembly', 'light', 'weight', 'super', 'quiet', 'cleans', 'well', 'emptying', 'link', 'wifi', 'lg', 'app', 'option', 'notifications', 'done', 'charging', 'track', 'much', 'gets', 'used', 'smart', 'diagnostics', 'issue', 'thing', 'frown', 'price', 'pretty', 'expensive', 'however', 'experience', 'always', 'provided', 'good', 'quality', 'productsso', 'guess', 'get', 'pay']"
626,0.34527028,0.5519229,0.10280679,216,4,cant replace a had it for about a week,['cant replace'],"['cant', 'replace', 'week']"
627,0.0039157392,0.0759793,0.920105,216,4,super lightweight and easy to use ,['super lightweight'],"['super', 'lightweight', 'easy', 'use']"
628,0.027118001,0.15113463,0.8217474,216,4,the sucking power isnt as strong as my corded dyson but it does the job for my hardwood floors also because its so easy and fun to use i find myself vacuuming much more often ,"['sucking power isnt', 'hardwood floors also', 'vacuuming much', 'corded dyson']","['sucking', 'power', 'isnt', 'strong', 'corded', 'dyson', 'job', 'hardwood', 'floors', 'also', 'easy', 'fun', 'use', 'find', 'vacuuming', 'much', 'often']"
629,0.8080858,0.17392302,0.017991126,216,4,only con is that it seems useless on rugs itll get the debris on the uppermost layer but wont give it the deep clean that a corded vacuum does,"['rugs itll get', 'wont give', 'uppermost layer', 'seems useless', 'deep clean', 'corded vacuum']","['con', 'seems', 'useless', 'rugs', 'itll', 'get', 'debris', 'uppermost', 'layer', 'wont', 'give', 'deep', 'clean', 'corded', 'vacuum']"
630,0.0038808433,0.051135022,0.94498414,217,4,james brennan very handy cordless easy to use light weight and does a good job,"['use light weight', 'handy cordless easy', 'james brennan', 'good job']","['james', 'brennan', 'handy', 'cordless', 'easy', 'use', 'light', 'weight', 'good', 'job']"
631,0.09035723,0.15962589,0.75001687,218,5,best stick vac i never liked the dyson stick vac we had  it was loud smelly blew the exhaust right in your face jammed up frequently this vac is way quieter and seems to perform better the kompressor function is awesome for compacting the debris to increase capacity and for easy cleaning of the bin and the second battery that charges in the storage base is genius we never run out of juice,"['loud smelly blew', 'dyson stick vac', 'best stick vac', 'way quieter', 'storage base', 'second battery', 'perform better', 'never run', 'never liked', 'kompressor function', 'increase capacity', 'face jammed', 'exhaust right', 'easy cleaning']","['best', 'stick', 'vac', 'never', 'liked', 'dyson', 'loud', 'smelly', 'blew', 'exhaust', 'right', 'face', 'jammed', 'frequently', 'way', 'quieter', 'seems', 'perform', 'better', 'kompressor', 'function', 'awesome', 'compacting', 'debris', 'increase', 'capacity', 'easy', 'cleaning', 'bin', 'second', 'battery', 'charges', 'storage', 'base', 'genius', 'run', 'juice']"
632,0.0016099217,0.024489433,0.9739006,219,5,lifesaver so much easier with cordless and still very powerful multiple batteries useful too,"['powerful multiple batteries useful', 'much easier']","['lifesaver', 'much', 'easier', 'cordless', 'still', 'powerful', 'multiple', 'batteries', 'useful']"
633,0.0071793413,0.046161417,0.94665927,220,5,cordless is the way to go this vacuum is so easy to use it is light weight and so nice not to have a cord to deal with it switches between floor types seamlessly even the stairs it has good suction and the charging stand is great the bin doesn’t hold as much i would like but since it is easy to empty it is not a big deal also since it is easier to handle and quieter than our old vacuum the kids can help out more,"['floor types seamlessly even', 'big deal also since', 'would like', 'old vacuum', 'light weight', 'good suction', 'charging stand']","['cordless', 'way', 'go', 'vacuum', 'easy', 'use', 'light', 'weight', 'nice', 'cord', 'deal', 'switches', 'floor', 'types', 'seamlessly', 'even', 'stairs', 'good', 'suction', 'charging', 'stand', 'great', 'bin', '’', 'hold', 'much', 'would', 'like', 'since', 'empty', 'big', 'also', 'easier', 'handle', 'quieter', 'old', 'kids', 'help']"
