P_ID,negative,neutral,positive,ID,RATING,PARAGRAPHS,KEYWORDS,KEYWORD
750,0.0058461353,0.10530654,0.88884735,272,4,The Kompressor feature is new for this model of Stick Vacuum This feature allows you to squish down the accumulated dust hair and other bits to pack more stuff into the canister between canister cleanings This is accomplished by pressing down a spring loaded lever that controls a ring that sweeps down around the mesh filter This is very handy as most of my canister contents is dust and hair that can be easily compacted,"['spring loaded lever', 'accumulated dust hair', 'stick vacuum', 'mesh filter', 'kompressor feature', 'feature allows', 'easily compacted', 'canister contents', 'canister cleanings']","['spring loaded lever', 'accumulated dust hair', 'stick vacuum', 'mesh filter', 'kompressor feature', 'feature allows', 'easily compacted', 'canister contents', 'canister cleanings', 'hair', 'dust', 'canister', 'sweeps', 'stuff', 'squish', 'ring', 'pressing', 'pack', 'new', 'model', 'handy', 'controls', 'bits', 'around', 'accomplished']"
751,0.6800665,0.28923473,0.030698694,272,4,The included stand is OK It can hold and charge the second battery or charge the battery installed on the vacuum It will always charge the vacuum mounted battery first and then charge the battery on the stand The two nonpower accessories crevice and combination tools can be stored on the stand I was disappointed to learn there is no storage for the Power Carpet Nozzle nor the Power Punch Nozzle I was also disappointed to learn that the nonpower tools have to be stored in a specific place Included in the package is a Cleaning Brush after looking at things closer the Cleaning brush can be only stored in the front tool storage this necessitates that the Combination Tool to be stored in front since the Combination Tool can slide over the Cleaning Brush and that leaves the Crevice tool to be stored in the back The tools are released from storage with the release button But that also means that the tool needs to be rotated so that the release button is accessible by my fingers While I could keep the vacuum base and extension wand assembled on the stand I prefer not to have either of the Power Heads installed at the end of extension wand because it would require the heads to tilt and put some additional stress on the vacuum docking guides Please note that even if you decide to leave the charging stand on the floor LG does not want you to leave the extension wand and either of the Power heads installed as it causes too much weight and can damage the docking guides,"['vacuum docking guides please note', 'vacuum mounted battery first', 'two nonpower accessories crevice', 'power punch nozzle', 'power carpet nozzle', 'specific place included', 'power heads installed', 'extension wand assembled', 'front tool storage', 'docking guides', 'vacuum base', 'crevice tool', 'battery installed', 'nonpower tools', 'extension wand', 'second battery', 'included stand', 'front since', 'tool needs', 'combination tool', 'would require', 'things closer', 'release button', 'much weight', 'floor lg', 'could keep', 'combination tools', 'cleaning brush', 'charging stand', 'always charge', 'also means', 'also disappointed', 'additional stress']","['vacuum docking guides please note', 'two nonpower accessories crevice', 'vacuum mounted battery first', 'power punch nozzle', 'power carpet nozzle', 'specific place included', 'extension wand assembled', 'power heads installed', 'docking guides', 'front tool storage', 'crevice tool', 'vacuum base', 'extension wand', 'battery installed', 'nonpower tools', 'front since', 'tool needs', 'second battery', 'combination tool', 'included stand', 'would require', 'things closer', 'release button', 'much weight', 'floor lg', 'could keep', 'cleaning brush', 'also means', 'additional stress', 'combination tools', 'charging stand', 'always charge', 'also disappointed', 'vacuum', 'battery', 'storage', 'heads', 'tools', 'stand', 'disappointed', 'charge', 'want', 'tilt', 'stored', 'slide', 'rotated', 'released', 'put', 'prefer', 'package', 'ok', 'necessitates', 'looking', 'leaves', 'leave', 'learn', 'hold', 'fingers', 'even', 'end', 'either', 'decide', 'damage', 'causes', 'back', 'accessible']"
752,0.14368169,0.8073057,0.049012538,272,4,Is it too much to ask that a stand have tool storage for all the tools included with the vacuum,"['tools included', 'tool storage']","['tools included', 'tool storage', 'vacuum', 'stand', 'much', 'ask']"
753,0.27263168,0.4836483,0.24372005,272,4,I kinda chuckled that this Stick Vacuum has WiFi connectivity My first smart LG device is a Washer So I already had the LG ThinQ app on my phone After following the directions to connect this Stick Vacuum to my phone I could get push notifications of Charging Complete messages The app is also good to keep a running tally of number of uses per month and accumulated time in each of the 3 power modes Ive noticed that the statistics dont come in until you power on with the next cycle I also was sad to learn that I cannot drill down into the statistics You are only given the accumulated values for the month I couldnt for instance check to see how much time I spent in each of the 3 power modes on my fourth usage cycle or even for the current day The app also seems to provides basic maintenance reminders similar to my washer,"['provides basic maintenance reminders similar', '3 power modes ive noticed', 'could get push notifications', 'first smart lg device', '3 power modes', 'lg thinq app', 'uses per month', 'statistics dont come', 'charging complete messages', 'fourth usage cycle', 'app also seems', 'next cycle', 'also good', 'wifi connectivity', 'stick vacuum', 'running tally', 'much time', 'kinda chuckled', 'instance check', 'current day', 'cannot drill', 'accumulated values', 'accumulated time']","['provides basic maintenance reminders similar', '3 power modes ive noticed', 'could get push notifications', 'first smart lg device', '3 power modes', 'charging complete messages', 'lg thinq app', 'fourth usage cycle', 'uses per month', 'statistics dont come', 'app also seems', 'next cycle', 'wifi connectivity', 'stick vacuum', 'running tally', 'much time', 'kinda chuckled', 'instance check', 'current day', 'cannot drill', 'also good', 'accumulated values', 'accumulated time', 'power', 'app', 'statistics', 'month', 'also', 'washer', 'spent', 'see', 'sad', 'phone', 'number', 'learn', 'keep', 'given', 'following', 'even', 'directions', 'couldnt', 'connect', 'already']"
754,0.0010601229,0.017704979,0.98123497,272,4,In the end Im glad I got this LG CordZero Stick Vacuum It is going to work well for me on the stairs but it will also work great for my hard floors and quick sweeps on my carpet between deeper cleanings with my corded upright vacuum,"['lg cordzero stick vacuum', 'corded upright vacuum', 'end im glad', 'also work great', 'work well', 'quick sweeps', 'hard floors', 'deeper cleanings']","['lg cordzero stick vacuum', 'corded upright vacuum', 'end im glad', 'also work great', 'work well', 'quick sweeps', 'hard floors', 'deeper cleanings', 'stairs', 'got', 'going', 'carpet']"
755,0.0022588442,0.05164454,0.9460966,273,5,Clean more with extra battery Very handy  rxtended use with extra battery pack ,"['handy rxtended use', 'extra battery pack', 'extra battery']","['handy rxtended use', 'extra battery pack', 'extra battery', 'clean']"
756,0.8653329,0.11769259,0.016974472,274,2,not worth the price After a few months of use you can definitely see the wear and tear It just does not clean as good even after washing and replacing the filters It clogs up very easily if you use it continuously  the maximum setting isnt very strong For the price its not worth it The Dyson might be a better buy,"['maximum setting isnt', 'good even', 'dyson might', 'definitely see', 'better buy']","['maximum setting isnt', 'good even', 'dyson might', 'definitely see', 'better buy', 'worth', 'wear', 'washing', 'use', 'tear', 'strong', 'replacing', 'price', 'months', 'filters', 'easily', 'continuously', 'clogs', 'clean']"
757,0.0021017417,0.02669503,0.97120327,275,5,Really good stick much longer battery life and way more powerful than the Dyson I had,['really good stick much longer battery life'],"['really good stick much longer battery life', 'way', 'powerful', 'dyson']"
758,0.2870377,0.40187436,0.31108794,276,5,"Very quiet and convenient vacuum Strange thing about this is that the packaging for these vacuums are all very dirty and even dirty on the inside may be in storage for too long 
the vacuum it self is very nicely built especially the details that keep noise down it has padded sides so that even when you change directions or touch furniture the sound it makes is very minimum","['convenient vacuum strange thing', 'nicely built especially', 'touch furniture', 'padded sides', 'keep noise', 'inside may', 'even dirty', 'change directions']","['convenient vacuum strange thing', 'nicely built especially', 'touch furniture', 'padded sides', 'keep noise', 'inside may', 'change directions', 'even dirty', 'vacuum', 'even', 'dirty', 'vacuums', 'storage', 'sound', 'self', 'quiet', 'packaging', 'minimum', 'makes', 'long', 'details']"
759,0.116093725,0.3530532,0.53085303,277,5,NoCompromise Cordless Just because a product is powered by batteries does not mean it will not perform The LG CordZero Bagless Cordless Stick Vac with Kompressor Technology is proof of that We got this primarily for our carpeted stairs where dragging a power cord around is undesirable and potentially dangerous I should mention that we have three dogs in the house so picking up pet fur was a must  and it did that very well,"['lg cordzero bagless cordless stick vac', 'power cord around', 'nocompromise cordless', 'three dogs', 'potentially dangerous', 'pet fur', 'kompressor technology', 'carpeted stairs']","['lg cordzero bagless cordless stick vac', 'power cord around', 'nocompromise cordless', 'three dogs', 'potentially dangerous', 'pet fur', 'kompressor technology', 'carpeted stairs', 'well', 'undesirable', 'proof', 'product', 'primarily', 'powered', 'picking', 'perform', 'must', 'mention', 'mean', 'house', 'got', 'dragging', 'batteries']"
760,0.03925027,0.23071331,0.73003644,277,5,Power was not an issue with this vacuum Carpet pile stood up after use A nice practical feature is a combination storage and charging stand It has a boost mode for increased powersuction but you would not want to use this continuously since the mode consumes a lot of power and therefore reduces the runtime obtained from a single battery Speaking of batteries this model comes with two which makes larger vacuuming tasks easier to accomplish without running out of power,"['makes larger vacuuming tasks easier', 'vacuum carpet pile stood', 'single battery speaking', 'nice practical feature', 'accomplish without running', 'therefore reduces', 'runtime obtained', 'model comes', 'mode consumes', 'increased powersuction', 'continuously since', 'combination storage', 'charging stand', 'boost mode']","['makes larger vacuuming tasks easier', 'vacuum carpet pile stood', 'single battery speaking', 'nice practical feature', 'accomplish without running', 'therefore reduces', 'runtime obtained', 'model comes', 'mode consumes', 'increased powersuction', 'continuously since', 'combination storage', 'charging stand', 'boost mode', 'would', 'want', 'use', 'two', 'power', 'lot', 'issue', 'batteries']"
